topic_title,topic_url,post_author,post_body,thread_author
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Igor_R wrote:</div><div class=""quotecontent""><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent"">Хотелось бы сотрудничать в перспективе. Да и было бы неплохо, чтобы где-то студенты и преподаватели могли увидеть правильное оформление библиографических списков.</div><br>эхх в принципе при наличии библиографической базы, создать систему которая выгружает тематические подборки в формате BiBTeX, MSOffice, LibreOffice, .... стоящая идея<br>только для MS Officа необходимо создать правильный стилевой файл  библиографического списка.</div>на всякий случай, по теме: EndNote</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,Hemolysine,"<div class=""postbody""><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent""><div class=""quotetitle"">Hemolysine wrote:</div><div class=""quotecontent"">Таак. Тема мне очень близка.</div><br>Как именно? Библиотекарь? преподаватель? Еще кто-то?</div><br>Это моя работа в настоящий момент. Бывший преподаватель, нынешний библиотекарь. И еще кто-то. =) В своем вузе курирую вопросы ЭБС.<br><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent""><div class=""quotetitle"">Hemolysine wrote:</div><div class=""quotecontent"">А толку с него? Оцифровывать фонд вам никто не разрешит.</div><br>Сложный вопрос, но наша библиотека зачем-то его давно хочет.</div><br>Стоит поинтересоваться у них зачем они его хотят. В настоящий момент сложно его куда-то применить с законным результатом. Пока реально приспособить под скан книг с истекшим сроком авторского права, ЭДД (электронная доставка документов), имидж-каталог (первод карточного каталога в электронный вид).<br><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent"">Мне уже интересно, почему я не знаю ничего о такой штуке у нас. И ведь аккредитацию как-то продлили. Видимо зачли как-то приносимые электронные книжки</div><br>Хороший повод сходить в библиотеку, а затем вместе с библиотекарями к руководству и упирая на данный приказ выбить денег на покупку контента.<br><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent"">Мне более правильным кажется логический формат хранения, хотя скорее всего выгодно и правильно остановиться на PDF. Надо сказать, что библиотека хотела бы выдавать фрагменты книг в открытый доступ. Хранить каждую страницу в отдельном файле? Студентам и преподавателям полнотекстовый доступ. Не знаю, как это будет прикрыто юридически.</div><br>С открытым доступом к фрагментам можете поиметь кучу проблем. А извлекать из PDF по страничке не пойдет? Можете взглянуть на <a href=""http://e.lanbook.com/"" class=""postlink"">Издательство Лань</a>, на мой взгляд у них удачно организовано. Напишите письмо от универа и тестовый доступ дадут. <br><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent"">Хотелось бы сотрудничать в перспективе. Да и было бы неплохо, чтобы где-то студенты и преподаватели могли увидеть правильное оформление библиографических списков.</div><br>Для списков достаточно <a href=""http://www.nilc.ru/nilc/gost2003.rtf"" class=""postlink"">ГОСТ 7.1-2003 Библиографическая запись. Библиографическое описание</a>. Межбиблиотечное сотрудничество обычно подразумевает обмен библиографическими записями, книгообмен, совместный доступ к ресурсам и т.д.<br><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent"">Это мое пиратское прошлое и настоящее дает о себе знать <img src=""./images/smilies/icon_e_sad.gif"" alt="":("" title=""Sad""> Ректор мне впрочем безразличен в отличие от электронных книжек</div><br>Тогда сразу определитесь, что вы будете создавать: университетскую электронную библиотеку в соответствии с действующим законодательством или очередную вариацию ""пиратской"" направленности.<br><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">размещение методичек ваших преподавателей ;</div><br>Это интересно и нужно</div><br>Одно из самых простых и достаточно полезных начинаний. Наши заочники, особенно иногородние, очень довольны тем, что большинство нужных методичек и пособий можно использовать не выходя из дома.<br><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">подключение к ЭБС различных издательств и агрегаторов;<br>подключение к базам периодики отечественной и зарубежной<br></div> Это вроде как денег стоит</div><br>Так у вас же ""мильен"" =) Как я написал выше, есть смысл сходить к ректору и потрясти денег на выполнение требований Рособрнадзора.<br><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">ну а этим уже по-моему <!-- m --><a class=""postlink"" href=""http://cyberleninka.ru/"">http://cyberleninka.ru/</a><!-- m --> занялась. Может не методичек, но близко, и вопросы с автроскими штучками по-моему они тоже решили.</div><br>Согласен. Есть Киберленинка, есть DOAJ, есть открытые журналы в elibrary, но есть куча нужных ресурсов находящихся в платном доступе.<br><div class=""quotetitle"">Igor_R wrote:</div><div class=""quotecontent"">тут на самом деле все очень не сложно, ибо если это институт-универ то в библиотеке полно книг сотрудников так что с авторским правом и законодательством все нормально, это раз.</div> Если бы все было так просто. К примеру наш фонд около 800k. Книг (именно книг, а не методичек) за авторством сотрудников десятка три наберется. И снова обращаю ваше внимание на издательские права. Даже автор не может выложить изданную книгу. Он может выложить ее текст (если в договоре с издательством не оговорено обратное), но не имеет права отсканировать книгу. =(<br><div class=""quotetitle"">Igor_R wrote:</div><div class=""quotecontent"">эхх в принципе при наличии библиографической базы, создать систему которая выгружает тематические подборки в формате BiBTeX, MSOffice, LibreOffice, .... стоящая идея<br>только для MS Officа необходимо создать правильный стилевой файл библиографического списка.</div><br>В Ирбисе (говорю про него ибо с ним работаю) есть возможность выгрузки результатов поиска в RTF. Формат экспорта можно определять самому.<br>ТС рекомендую почитать журнал ""Университетская книга"" там в последнее время тематика ЭБС в вузах постоянно обсуждается. Также полезно посетить сайт <a href=""http://www.aselibrary.ru/index.html"" class=""postlink"">Российская ассоциация электронных библиотек</a> в разделе ""Электронные ресурсы"" почитать методические рекомендации.</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Hemolysine wrote:</div><div class=""quotecontent"">Одно из самых простых и достаточно полезных начинаний. Наши заочники, особенно иногородние, очень довольны тем, что большинство нужных методичек и пособий можно использовать не выходя из дома.</div>не просто согласен, а это вообще то, ради чего в частности либген существует, только в более широком охвате. Это сейчас мы уже подзабыли, что такое бегать за методичками и учебниками, а в моё студенчество это был ритуал. Хваткие, но бестолковые студенты толпой этот ритуал исполняли быстрее действительно нуждающихся студентов, радостно расхватав все доступные копии. Про иногородних я вообще молчу - они как в астрале всю дорогу от своих собственных проблем, но почему это должно сказываться на их возможности получать учебные пособия? А жизнь такая, у неё свои мерки...<br><br>Так что я совершенно согласен, что это исключительно важно, давать доступ, ну уже хотя бы до собственных методичек.</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Hemolysine wrote:</div><div class=""quotecontent"">Даже автор не может выложить изданную книгу. Он может выложить ее текст (<span style=""font-weight: bold"">если в договоре с издательством не оговорено обратное</span>), но не имеет права отсканировать книгу. =(</div>вот к сожалению большинство издателей на этом пункте и ездят. Именно поэтому и возник такой проект (в тот же год, что и наш, и viXra - по всем фронтам в 2009 поползла здоровенная трещина) как smashwords.com - там они сразу говорят, что не заключайте таких договоров, что вы сами потом не сможете продавать свою книгу.</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Hemolysine wrote:</div><div class=""quotecontent"">ТС рекомендую почитать журнал ""Университетская книга"" там в последнее время тематика ЭБС в вузах постоянно обсуждается. Также полезно посетить сайт <a href=""http://www.aselibrary.ru/index.html"" class=""postlink"">Российская ассоциация электронных библиотек</a> в разделе ""Электронные ресурсы"" почитать методические рекомендации.</div>если пора настала/есть востребованность, свистните, можно сделать подфорум ""Библиотечное дело"". Пока особой тенденции вроде бы нет, но библиотекари из реального мира здесь бывают.</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,Hemolysine,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">Так что я совершенно согласен, что это исключительно важно, давать доступ, ну уже хотя бы до собственных методичек.</div><br>Забыл упомянуть, что самое сложное это заставить преподавателей регулярно сдавать свои методички =)))<br><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">если пора настала/есть востребованность, свистните, можно сделать подфорум ""Библиотечное дело"". Пока особой тенденции вроде бы нет, но библиотекари из реального мира здесь бывают.</div><br>Будем растить библиотекарей научных библиотек вузов? =)</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,Lightylioncub,"<div class=""postbody"">Hemolysine, так вы полезный человек. С вашей помощью у меня уже есть список вопросов, которые стоит задать руководству вуза, библиотеки. <br>В текущем моменте разрабатывается библиотека в соответствии с законодательством естественно, но я сильно не уверен за судьбу проекта после 2013 года. Он будет жить, только если будет приносить деньги в виде грантов или какого-то сотрудничества.<br>А вообще можно рассказать, наверно, как оформляется заявка на грант и расходуются деньги по нему. Как вообще в вузе делаются дела по внедрению. Но, во-первых, не хотелось бы здесь флудить, а, во-вторых, я не уверен, что я обладаю правильной информацией. Так что, я бы хотел пока читать, задавать вопросы по сути. Ну и держать вас в курсе, как продвигается. Здесь действительно много полезного для меня</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,Hemolysine,"<div class=""postbody""><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent"">Hemolysine, так вы полезный человек.</div><br>Спасибо за комплимент =)<br><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent"">В текущем моменте разрабатывается библиотека в соответствии с законодательством естественно, но я сильно не уверен за судьбу проекта после 2013 года. Он будет жить, только если будет приносить деньги в виде грантов или какого-то сотрудничества.</div><br>Наша ЭБ живет, хотя денег не приносит. =)<br>Небольшой бонус. Несколько презентаций по тематике ЭБС<br><a href=""http://rghost.net/40635723"" class=""postlink"">Выбор АБИС</a><br><a href=""http://rghost.net/40635722"" class=""postlink"">Стандарты и технологии для создания электронных библиотек</a> Настоятельно рекомендую ознакомиться. Элина Николаевна раскладывает по полочкам =)<br><a href=""http://rghost.net/40635724"" class=""postlink"">Информационная поддержка электронных библиотек в Интернет</a></div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent"">Но, во-первых, не хотелось бы здесь флудить,</div>форум для этих целей и создан. Уже тем более эта его ветка. Не надо стесняться.<br><br><div class=""quotetitle"">Hemolysine wrote:</div><div class=""quotecontent"">Будем растить библиотекарей научных библиотек вузов? =)</div>у меня всегда просто дети в голове, которым книги нужны. Я школьный формат вообще не понимал, не моё - мне нужна была собственная библиотека (разумеется, тогда я этого не понимал). Кто бы там ни рос, лишь бы ничто не мешало развиваться.<br><br><img src=""http://ic.pics.livejournal.com/7228782/31712746/12005/12005_640.jpg"" alt=""Image""><br><!-- m --><a class=""postlink"" href=""http://dmitry-yurlagin.livejournal.com/166947.html"">http://dmitry-yurlagin.livejournal.com/166947.html</a><!-- m --><br><br>Решение: 1 лаптоп с куском либгена = $500, если повезёт. Первые 100-200 тысяч достаточно вполне.</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,Cyberlenin,"<div class=""postbody"">Сделайте ГС за 200к ""для отчета"", остальное -- донейтом на sci-hub -- это будет наверное лучшее что можно сделать в данной ситуации.<br>no offence</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,Lightylioncub,"<div class=""postbody"">Любопытный сервис. Мою IEEE-шную статью отдает</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,SpaceLib,"<div class=""postbody"">Интересно, а какой книжный сканер планирует приобретать? Ручной или ""автомат""?<br><br>Есть ли у вас опыт полного цикла оцифровки книг? (По своему опыту знаю, что на оцифровку уходит менее 50% времени, остальные 50% на обрезку, контроль, OCR с упаковкой в pdf или djvu)<br><br> Далее выскажу свое мнение (не пинайте сильно).<br><br> Грант конечно ваш, но деньги вроде народные (или я ошибаюсь?), поэтому народ хотел бы в конце получить файлы книг (ранее не оцифрованных) выложенные в сеть (пусть даже через какое-то время).<br><br> Были бы книги оцифрованные в библиотеке вашего вуза, а дорогу в сеть они и без вас найдут. (Конечно, если защита контента будет сделана без фанатизма).</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,maslm,"<div class=""postbody""><div class=""quotetitle"">Hemolysine wrote:</div><div class=""quotecontent"">Небольшой бонус. Несколько презентаций по тематике ЭБС<br><a href=""http://rghost.net/40635723"" class=""postlink"">Выбор АБИС</a><br><a href=""http://rghost.net/40635722"" class=""postlink"">Стандарты и технологии для создания электронных библиотек</a> Настоятельно рекомендую ознакомиться. Элина Николаевна раскладывает по полочкам =)<br><a href=""http://rghost.net/40635724"" class=""postlink"">Информационная поддержка электронных библиотек в Интернет</a></div><br><br>Можно перевыложить? А то  что-то я пропустил тему, а там уже файлы удалены (видимо автоматически, там неделя или около хранения)</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,Hemolysine,"<div class=""postbody"">Перезалил<br><a href=""http://rghost.net/40940593"" class=""postlink"">Выбор АБИС</a><br><a href=""http://rghost.net/40940594"" class=""postlink"">Стандарты и технологии для создания электронных библиотек</a><br><a href=""http://rghost.net/40940595"" class=""postlink"">Информационная поддержка электронных библиотек в Интернет</a></div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,maslm,"<div class=""postbody"">Спасибо, глянул быстро. К сожалению, все сколько-нибудь официальное упирается даже не в недостаток аппаратуры/средств, а в бюрократию вообще и в особенности в авторские права.</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,walaa,"<div class=""postbody"">hi , about month ago I asked How we can search  of books and someone  give me the link: know I click of that link and I can't open ?? so can you tell me again  links which I can search  from them</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,vladlen666,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent""><div class=""quotetitle"">Lightylioncub wrote:</div><div class=""quotecontent"">Диссертации было бы правильно тоже открыть, конечно</div>это больной вопрос, на самом деле. Но каждая страна/штат по-разному его решает. В России всё закрыто, в Германии как хочешь - не хочешь, можешь не выкладывать, в Австралии может и можешь не выкладывать, но де факто всё выкладывается, во Франции если выкладывается не всё, то скорее всего только по каким-то диким техническим причинам, потому что существует даже специальный фр. сайт, для открытой публикации дисеров и даже прочих материалов, по типу arXiv, но как-то более специфично, вроде как ""хранилище академ. текстов"".</div><br><br>С диссертациями все-таки какой никакой прогресс в России есть. Полный Доступ к ним например у РГБ платный, но вполне по карману (1000 рубликов в год за 180 диссертаций). Я например с декабря пользуюсь. А при желании с помощью парочки расширений к браузеру без труда сохраняю диссертаций на компьютер.</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,bookwarrior,"<div class=""postbody"">понимаете, vladlen666, когда доступ закрыт - это уже не доступ. А для дисеров это вообще жлобство: ещё науку не хватало закрывать. Когда они откроют полностью, даже после того лет 10 уйдёт, чтобы люди перестроились и перестали фигню писать в дисерах. А пока оно закрыто, коррупция науки спокойно может процветать: копируй, пиши фигню - всё, что душе угодно.<br><br>Наука в закрытом формате не работает принципиально, потому что открытость - это её способ самопроверки, естественный стабилизатор. Если его убрать, остаются только учёные, которым уже не нужна такая стабилизация. Нужна, конечно, всем, но тем, кто уже пролез (защитился), она некритична. Это как раз уровень дисеров получается. Если изначально известно, что дисер будет на полке валяться в 5-ти экземплярах, человек его и пишет соответственно. В этом надо формат винить не менее, чем самого человека. А когда он будет знать, что его дисер обязательно ляжет на стол какого-нибудь нобелевского лауреата или лидера области - отношение хочешь-не хочешь будет совершенно другим. Также пропадут покупальщики дисеров, которые покупают их не потому, что им надо, а потому, что это возможно и доступно. Должно быть недоступно. И т.п.<br><br>Так что платное - это не доступ, а подпитка тороканов.</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,vladlen666,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">понимаете, vladlen666, когда доступ закрыт - это уже не доступ. А для дисеров это вообще жлобство: ещё науку не хватало закрывать. Когда они откроют полностью, даже после того лет 10 уйдёт, чтобы люди перестроились и перестали фигню писать в дисерах. А пока оно закрыто, коррупция науки спокойно может процветать: копируй, пиши фигню - всё, что душе угодно.<br><br>Наука в закрытом формате не работает принципиально, потому что открытость - это её способ самопроверки, естественный стабилизатор. Если его убрать, остаются только учёные, которым уже не нужна такая стабилизация. Нужна, конечно, всем, но тем, кто уже пролез (защитился), она некритична. Это как раз уровень дисеров получается. Если изначально известно, что дисер будет на полке валяться в 5-ти экземплярах, человек его и пишет соответственно. В этом надо формат винить не менее, чем самого человека. А когда он будет знать, что его дисер обязательно ляжет на стол какого-нибудь нобелевского лауреата или лидера области - отношение хочешь-не хочешь будет совершенно другим. Также пропадут покупальщики дисеров, которые покупают их не потому, что им надо, а потому, что это возможно и доступно. Должно быть недоступно. И т.п.<br><br>Так что платное - это не доступ, а подпитка тороканов.</div><br><br>Полностью с вами согласен по всем пунктам. Но дело в том что это Россия. Поэтому и спрос с наших чинуш от науки соответственный. 20 лет казнокрадство не проходят даром. И появление в доступной форме (5 рублей за диссертацию это все-таки доступная форма) прогресс для наших мест. То есть по опыту от чиновников я жду только гадостей. По моим представлениям раз какие-то дельцы приспокойно и незаконно распродавали в интернете диссертаций РГБ, то ждать появление этих диссертаций в более или менее доступной форме было делом безнадежным. Однако ошибся.</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,SpaceLib,"<div class=""postbody""><div class=""quotetitle"">vladlen666 wrote:</div><div class=""quotecontent""> Но дело в том что это Россия. ... То есть по опыту от чиновников я жду только гадостей. ...</div><br>Офтоп конечно, но тут дело не в России, а в законах, Вислый А.И. вроде хоть завтра готов открыть полный доступ к электронным документам у себя в РГБ,  он даже 2 года бьется за поправки в ГК , что-бы это сделать (тут на форуме  ссылки были на видео с его позицией по данному вопросу). <br> Но есть вторая половина  (условно ""михалковы"", которые не обязательно аффилированы с властью) они требуют равнения на условный Запад (США), отстаивая безусловный принцип незыблемости авторского права.<br><br><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">  способ самопроверки</div>  <!-- m --><a class=""postlink"" href=""http://vak2.ed.gov.ru/catalogue"">http://vak2.ed.gov.ru/catalogue</a><!-- m -->  и <!-- m --><a class=""postlink"" href=""http://vak.ed.gov.ru/"">http://vak.ed.gov.ru/</a><!-- m --> .  Мне кажется для ""самопроверки"" достаточно.<br><br><br>Что касается темы топика, то мне вот интересно кто-нибудь пользовался:<br><br><!-- m --><a class=""postlink"" href=""http://openlibrary.org/dev/docs/bookreader"">http://openlibrary.org/dev/docs/bookreader</a><!-- m --> - скрипт на стороне сервера позволяющий организовать он-лайн просмотр документов. Может, есть люди кто уже с ним разобрался и прикрутил у себя?<br><br>Планирует ли Lightylioncub что-то подобное  сделать?<br><br> В принципе на лету выдирать из документов страницы и показывать их в виде изображений вроде ничего сложного нет, но вот нюансы  и реализации интересны. По опыту FindIsbn знаю, что операция эта ресурсоемкая, особенно если предполагается хорошая посещаемость у е-библиотеки.</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,bookwarrior,"<div class=""postbody"">я вообще считаю, что автроское право в его текущем виде - бред. Автроское право - это право быть автром и точка. Остальное - это дело контрактов: как продал - так и пошло. Почему деньги должны включаться к ""имя"", в авторство - я понятия не представляю. В таком смысле, например, вопросы пиратских библиотек вовсе отпадают - мы не нарушаем такого авторского права.<br><br>Просто бизнес научился хорошенько встраиваться в неэкономические вещи, вроде права быть автором - а хорошо бы эту связь разорвать, разделить и властвовать: над плагиатом (именно это будет нарушением авторства) и экономическими преступлениями. Мы в эту картину входим весьма условно: не зарабатываем и не занимаемся плагиатом, вводя какую-то (весьма неизвестную) зависимость на продажи, да, но при этом и раскручивая работы, причём работая чисто в том секторе, где авторы сами на своих трудах денег не зарабатывают, они бывает в долги залезают, чтобы опубликовать учебник.<br><br>Короче авторское право - отстой.</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&start=25&t=6665,Hemolysine,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">Короче авторское право - отстой.</div><br>Кроме авторского права есть и область смежных прав, издательское к примеру. А вот от издательств в последнее время гораздо больше вони исходит по поводу ""пиратства"".</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&t=6665,Lightylioncub,"<div class=""postbody"">Так случилось, что я выиграл грант (ФЦП ""Поддержка молодых кандидатов наук"") на создание портала мультимедийных ресурсов научной библиотеки университета, где я работаю, предполагая аудио-, видеоматериалы и, конечно, книги - прежде всего научные. Как минимум хотелось бы сделать сайт - аналог Кинопоиска, только для книжек, как максимум полнотекстовое хранилище электронных книг настолько открытое наружу, насколько мне позволят. Плюсы создания такого проекта для научной и образовательной деятельности очевидны, но в рамках текущего законодательства об авторском праве сделать что-то будет сложно.<br>Хотелось бы поговорить здесь, если уважаемое сообщество не против о технических и юридических аспектах создания и поддержки электронных библиотек</div>",Lightylioncub
Создание электронной мультимедийной библиотеки,http://genofond.org/viewtopic.php?f=6&sid=d2b7a5fa8f6f216420cb7f42a04434b3&t=6665,bookwarrior,"<div class=""postbody"">Какой размер гранта, сроки выполнения, объём планируемых работ и доступный ресурс: люди и техника? Ориентировочно. Это определит объём задачи, которую вы сможете выполнить.<br><br>В мультимедиа нас пыталось засосать на первом году жизни, но если хотеть стабильность и простоту при этом, то это просто оказалось невозможно.<br><br>Я бы сначала оценил, что реально можно включить в такую библиотеку сегодня. Потому что за время создания это несильно изменится. А уже от той структурной модели подумал, как сделать её масштабируемой и более абстрактной, чтобы смочь прожить долго и включать более широкий спектр материалов. В частности какие форматы будут задействованы, средства отображения или выгрузки, средства ввода (вики или пассивный сбор готовых материалов) и т.п. Какой back-end планируется: какие-то облака, размеры хранилищь, резиновость каналов.</div>",Lightylioncub
